,RatingID,UserID,WineID,Rating,Rating_Pred_Tensor
91,17476103,1376256,187648,4.0,4.0
92,18350031,1996203,170772,4.0,4.0
93,12132999,1136247,178203,4.0,4.0
94,18348461,1232548,193048,3.5,3.5
95,18348527,1238195,107962,4.5,4.5
96,768633,1198059,128412,3.5,3.5
97,15583981,1938129,170940,4.0,4.0
98,18313863,1332930,166850,3.5,3.5
99,18315413,1066162,137825,4.5,4.5
100,18323007,1024749,189459,3.5,3.5
101,18322869,1226313,198539,4.0,4.0
102,18352146,1312101,170207,4.0,4.0
103,17472067,1012520,187961,5.0,5.0
104,17472241,1364424,187648,4.5,4.5
105,17473636,1608064,170207,3.0,3.0
106,18355205,1121579,131347,4.0,4.0
107,17558642,1181117,173785,4.5,4.5
108,18353624,1564159,154593,3.0,3.0
109,15636354,1363001,134792,4.5,4.5
110,17560683,1244927,191653,5.0,5.0
111,17549893,1981455,149456,4.0,4.0
112,17549288,1205059,149456,4.0,4.0
113,18347748,1500796,150212,4.0,4.0
114,18350242,1225693,132881,4.5,4.5
115,18356007,1683035,169453,1.0,1.0
116,18355850,1376445,137825,4.0,4.0
117,18347499,1949797,172118,3.0,3.0
118,18328835,1364474,153143,3.5,3.5
119,72781,1293484,188796,5.0,5.0
120,18328489,1526605,105703,3.5,3.5
121,18328244,1070795,105703,4.0,4.0
122,17560465,1742926,149456,4.5,4.5
123,655635,1969610,133544,3.0,3.0
124,15679669,1823963,141732,3.5,3.5
125,20539090,1217750,173907,3.0,3.0
126,20453544,1290308,173834,3.5,3.5
127,1869276,1969913,101365,5.0,5.0
128,18214060,1240497,146405,3.5,3.5
129,17457519,1266597,149456,4.0,4.0
130,18215817,1727736,152537,4.0,4.0
131,18215693,1232532,152537,4.0,4.0
132,15511529,1027716,148084,4.0,4.0
133,8787524,1218531,165546,3.5,3.5
134,18212207,1546631,119757,5.0,5.0
135,18211981,1012718,170186,4.0,4.0
136,11878043,1165955,152523,4.0,4.0
137,18316874,1218004,137825,5.0,5.0
138,18316295,1220118,161922,4.0,4.0
139,17468751,1237576,177077,4.0,4.0
140,18314614,1302374,142900,4.0,4.0
141,15700821,1853903,166372,3.5,3.5
142,17467933,1043395,187648,5.0,5.0
143,3283917,1008305,101236,3.5,3.5
144,20522685,2021726,101407,4.0,4.0
145,18325672,1223751,170186,4.0,4.0
146,3275008,1181859,101236,4.0,4.0
147,17467407,1705197,137825,4.0,4.0
148,664135,1833130,133544,2.5,2.5
149,17468210,1410015,149456,3.0,3.0
150,17484311,1022380,187648,4.0,4.0
151,18272830,1238670,148513,4.5,4.5
152,20514910,1050777,173960,4.0,4.0
153,18279199,1912302,144301,4.0,4.0
154,2371158,1000180,110094,4.0,4.0
155,18280698,1279978,197528,3.5,3.5
156,18280166,2058853,169453,3.0,3.0
157,18279892,1651051,142900,3.0,3.0
158,20512285,1221688,173712,3.5,3.5
159,7451762,2012827,170186,3.5,3.5
160,18279466,1298426,170186,3.5,3.5
161,17483669,1245964,188463,4.5,4.5
162,15486986,1190335,170318,4.5,4.5
163,17485417,1247684,187648,3.5,3.5
164,15495308,1388543,158326,3.5,3.5
165,18273946,1032981,137825,5.0,5.0
166,18273688,1002068,137825,5.0,5.0
167,18287053,1299430,150609,4.0,4.0
168,17462001,1230744,149456,3.5,3.5
169,17459850,1060768,152135,3.0,3.0
170,20929470,1725884,173944,2.5,2.5
171,18270939,1355992,152537,4.0,4.0
172,20543923,1083728,197222,3.5,3.5
173,18302762,1125906,159413,4.0,4.0
174,18302578,1959778,188790,1.0,1.0
175,17480498,1051869,149418,4.0,4.0
176,15673828,1330163,170318,3.5,3.5
177,17480055,1258227,192595,3.5,3.5
178,21003361,1236987,101170,3.5,3.5
179,18303262,1696429,137825,2.5,2.5
180,796401,1255640,128412,4.5,4.5
181,18310841,1053312,167345,4.0,4.0
182,17523792,1245547,149456,3.5,3.5
183,18304155,1026888,137825,5.0,5.0
184,17523660,1000079,134286,5.0,5.0
185,7293221,1039281,170186,3.0,3.0
186,18303920,1356789,144301,3.5,3.5
187,18304491,1312653,150609,3.5,3.5
188,17525018,1355956,198539,3.0,3.0
189,17527343,1236089,153946,3.5,3.5
190,18277141,2030981,199853,3.0,3.0
191,18277728,1220111,126576,3.5,3.5
192,17527378,1630131,135123,3.0,3.0
193,15283073,1559514,141732,3.5,3.5
194,18275923,1219836,110989,4.5,4.5
195,17530641,1291165,137825,3.5,3.5
196,18305765,1237492,130753,4.5,4.5
197,18307423,1356568,161533,3.5,3.5
198,17565623,1861997,137825,3.5,3.5
199,15278364,1354644,141732,3.0,3.0
200,20497908,1897722,100952,3.5,3.5
201,12832783,1581884,160162,4.0,4.0
202,12832294,1988791,166954,4.0,4.0
203,17526543,1920216,192572,2.5,2.5
204,18343532,2050297,155002,4.0,4.0
205,4687335,1923470,108123,3.5,3.5
206,3235069,1555868,101236,4.5,4.5
207,3235047,1174258,101236,5.0,5.0
208,18340654,1703539,128611,3.0,3.0
209,15607897,1237008,173416,4.0,4.0
210,18340387,2047534,169453,3.0,3.0
211,18340951,1199718,169453,1.5,1.5
212,12733115,1227816,160162,4.5,4.5
213,18339315,1234202,166262,4.5,4.5
214,18339006,1260085,104629,4.0,4.0
215,18336114,1359144,139666,3.0,3.0
216,18338228,1868075,142900,4.0,4.0
217,20145635,2030611,101245,3.5,3.5
218,20142485,1619867,169453,3.0,3.0
219,18340228,1231704,110357,3.0,3.0
220,18340178,1485368,169453,4.0,4.0
221,20145898,1227297,101268,3.5,3.5
222,17541076,1225214,192595,4.5,4.5
223,18335536,1015832,100952,4.0,4.0
224,20871801,1857801,135105,2.5,2.5
225,15593065,1401491,161321,3.0,3.0
226,15593784,1795593,101398,3.0,3.0
227,18289681,1235804,142900,4.0,4.0
228,18289651,1755123,137825,4.0,4.0
229,15574642,1409396,178473,4.0,4.0
230,17521516,1043576,149456,3.0,3.0
231,17521562,1034861,153946,3.5,3.5
232,15521153,1131588,158326,4.0,4.0
233,18287259,1070965,105993,4.0,4.0
234,18287329,1290612,100952,4.0,4.0
235,18287393,1889855,100952,4.0,4.0
236,18287519,1796105,137825,3.0,3.0
237,18287410,1931899,155283,2.5,2.5
238,18291758,1056962,173359,4.0,4.0
239,12774843,1375460,170186,4.0,4.0
240,12774145,1356193,135113,4.0,4.0
241,18290538,1054235,159413,3.5,3.5
242,20876022,1303827,101170,3.5,3.5
243,18286034,1028252,149220,5.0,5.0
244,15455244,1432211,159049,3.5,3.5
245,18283719,2041125,168990,2.0,2.0
246,18283847,2059779,148513,1.5,1.5
247,17517688,1300899,148804,3.5,3.5
248,18284303,1316837,137825,3.5,3.5
249,15466093,1268721,141732,3.5,3.5
250,18285870,1549072,111020,4.0,4.0
251,17516424,2026054,187648,4.0,4.0
252,18281268,1239412,137825,4.0,4.0
253,18281334,1047774,134090,4.0,4.0
254,18283612,1223584,144304,2.5,2.5
255,15463002,1182672,131347,4.0,4.0
256,18285536,1238380,139666,4.5,4.5
257,17571883,1363239,137825,3.0,3.0
258,18265376,1003396,152990,4.0,4.0
259,17551557,1506329,186831,3.5,3.5
260,18265270,1851368,170528,2.5,2.5
261,18269345,2056256,159413,4.0,4.0
262,17570654,1102100,165917,3.0,3.0
263,17570883,1708231,187648,3.5,3.5
264,18265570,1360900,152913,3.5,3.5
265,18251414,1110897,150458,4.0,4.0
266,18252403,1098995,161155,4.0,4.0
267,17570745,1549142,167361,4.0,4.0
268,18253594,1849666,107962,4.0,4.0
269,18251821,1045131,137825,4.0,4.0
270,18253403,1618701,144301,3.0,3.0
271,18251777,1028598,107962,5.0,5.0
272,18266348,1047568,139666,4.0,4.0
273,18266841,1362516,144301,3.5,3.5
274,20123605,1032086,173712,4.5,4.5
275,18252088,1988282,108963,3.0,3.0
276,18266552,1516707,150609,3.5,3.5
277,18262132,1026555,105703,5.0,5.0
278,3165996,1474656,170186,3.0,3.0
279,12717742,2051566,178203,4.0,4.0
280,17546664,1311700,130492,3.5,3.5
281,17546652,2011981,149418,1.0,1.0
282,15463341,1628700,128247,3.5,3.5
283,12722353,1268394,129943,4.5,4.5
284,18270036,1031667,139666,3.0,3.0
285,18268932,1299155,154604,4.0,4.0
286,18269189,1228147,142900,3.0,3.0
287,18270157,1110897,146581,4.0,4.0
288,18268759,1743173,144301,3.0,3.0
289,18261208,1884787,111020,4.0,4.0
290,18268839,1407688,147457,3.0,3.0
291,18258210,1016312,159413,4.5,4.5
292,17553769,1359785,134437,3.5,3.5
293,18257110,1935168,100995,3.0,3.0
294,18258811,1002374,170207,4.0,4.0
295,769774,1041084,106082,4.5,4.5
296,12063349,1082577,188875,5.0,5.0
297,18254723,1006150,146581,4.0,4.0
298,16092220,1029869,105919,5.0,5.0
299,18256090,1029869,106014,5.0,5.0
300,18256654,1256747,105414,4.0,4.0
301,17567364,1030214,177572,3.5,3.5
302,18249432,1354040,139666,4.0,4.0
303,18249914,1486869,139666,3.5,3.5
304,18249922,1118783,144965,4.0,4.0
305,18249015,1734202,145475,4.0,4.0
306,18249066,1549129,142900,3.5,3.5
307,17562433,1195971,167361,2.5,2.5
308,18253496,1324044,130751,3.0,3.0
309,17567644,1122384,110885,3.5,3.5
310,18253090,2056409,154598,4.0,4.0
311,17562664,1356767,105414,3.5,3.5
312,18252867,1311469,111020,2.0,2.0
313,16001181,1249227,141732,3.5,3.5
314,18253355,1395472,139666,4.0,4.0
315,18257640,1032090,139666,5.0,5.0
316,18250412,1106440,172118,3.0,3.0
317,18250401,1018186,146581,4.0,4.0
318,17575916,2034074,134437,3.5,3.5
319,18250688,1648783,169453,3.0,3.0
320,11385952,1233364,158326,4.0,4.0
321,16103850,1881343,147457,4.0,4.0
322,16101868,1145112,147457,4.5,4.5
323,17575698,1109693,148804,2.5,2.5
324,17575367,1939375,148097,4.0,4.0
325,18250355,1218547,152135,2.5,2.5
326,18230365,1090220,102318,3.0,3.0
327,18230974,1221688,144805,3.5,3.5
328,17574056,1159936,134286,4.0,4.0
329,4676306,1149804,149525,5.0,5.0
330,17563497,1242518,133171,4.0,4.0
331,18244947,1026180,101457,5.0,5.0
332,1522875,1529171,100952,4.0,4.0
333,17573110,1146832,133171,4.5,4.5
334,18228142,1897722,169453,3.0,3.0
335,15982049,1207596,200055,4.0,4.0
336,17662631,1122488,130492,3.0,3.0
337,18231311,2047593,144304,3.5,3.5
338,18232213,1044401,161533,4.5,4.5
339,17642569,1270763,148084,3.5,3.5
340,17642585,2035996,102318,4.0,4.0
341,17662290,1120591,132133,4.0,4.0
342,17662197,1175958,148804,4.0,4.0
343,18246385,2059988,146405,2.5,2.5
344,17641464,2053556,165783,4.0,4.0
345,17641970,1354354,167361,4.0,4.0
346,17642010,1122155,102318,3.5,3.5
347,15988034,1624082,158326,3.5,3.5
348,18247515,1015791,194779,5.0,5.0
349,17641199,1335125,110885,1.5,1.5
350,18248458,1441071,102518,3.5,3.5
351,17642295,1837532,148084,3.5,3.5
352,12791785,1080122,158326,5.0,5.0
353,17642678,1473609,110885,3.5,3.5
354,18246110,1299590,166877,4.0,4.0
355,18246489,1449042,102518,3.5,3.5
356,18246615,1309152,199563,3.0,3.0
357,730345,1027842,128412,5.0,5.0
358,18243803,1016364,139666,3.0,3.0
359,17661702,1036195,170186,4.0,4.0
360,12815239,1206278,106082,3.5,3.5
361,17660542,1683827,192572,4.0,4.0
362,18247814,1005056,187973,1.0,1.0
363,17663104,2043194,167361,4.0,4.0
364,18234424,1227414,168990,4.0,4.0
365,15979109,1100908,170229,4.5,4.5
366,18234138,1757028,144805,4.0,4.0
367,17638804,1240157,167361,4.0,4.0
368,17638564,1046456,187648,4.0,4.0
369,17640665,1698200,110885,3.5,3.5
370,16074086,1311147,158326,4.0,4.0
371,18264610,1824264,151439,3.5,3.5
372,18263569,2003811,161533,3.0,3.0
373,20469484,1120946,101268,3.5,3.5
374,18264086,1234948,102518,4.5,4.5
375,20492023,1189531,101407,1.5,1.5
376,18262272,1257666,126369,4.0,4.0
377,18262376,1505977,192595,4.0,4.0
378,8783652,1241857,154349,3.0,3.0
379,18262788,1074897,137825,3.5,3.5
380,18262629,1046963,144805,4.0,4.0
381,18235989,1000114,137825,4.0,4.0
382,17643991,1310516,153740,4.0,4.0
383,17643851,1630605,102318,4.0,4.0
384,12037900,1244663,142354,3.5,3.5
385,18236522,1124211,151519,3.5,3.5
386,18235958,1117374,172118,3.0,3.0
387,17644700,1196127,149418,3.5,3.5
388,18229235,1004539,128611,3.5,3.5
389,18235838,1026486,159413,5.0,5.0
390,18236897,1618300,102518,3.0,3.0
391,17653241,1066078,186672,4.5,4.5
392,18233577,1225690,105703,3.5,3.5
393,18233295,1240072,128611,2.0,2.0
394,15358041,1219974,141732,3.0,3.0
395,18237536,1198151,151289,3.5,3.5
396,17656285,1317260,102318,3.0,3.0
397,17654496,1020638,102318,5.0,5.0
398,18237687,2013472,139666,3.5,3.5
399,18237567,1031093,139666,5.0,5.0
400,18237568,1219664,126576,3.0,3.0
401,18216772,1845819,161533,3.5,3.5
402,18216723,1030875,139666,5.0,5.0
403,18218726,1298633,145475,4.0,4.0
404,18218730,1002160,145475,4.0,4.0
405,18218016,1892646,194779,4.0,4.0
406,15363346,1003090,147457,3.5,3.5
407,4656848,1173674,149525,4.0,4.0
408,17658685,1009556,189895,3.0,3.0
409,18217145,1541375,102518,3.5,3.5
410,11767885,1102112,100952,5.0,5.0
411,18217570,1022096,167045,4.5,4.5
412,11767867,1005147,158326,5.0,5.0
413,12174443,1150327,142354,4.0,4.0
414,18217343,1029244,166413,5.0,5.0
415,12174561,1044185,142354,4.0,4.0
416,18216410,2026722,169453,3.0,3.0
417,16094038,1064154,188796,5.0,5.0
418,18216639,1367300,102518,3.0,3.0
419,17652920,1046183,186320,5.0,5.0
420,20481457,1629946,197222,4.0,4.0
421,18216567,1614187,170186,4.0,4.0
422,17653734,1589179,173974,2.5,2.5
423,18224706,1279615,151289,3.0,3.0
424,18217855,1625457,144805,4.0,4.0
425,18217816,1536045,139666,4.0,4.0
426,18225771,1249796,139666,3.0,3.0
427,17661172,1298237,102318,3.5,3.5
428,18191911,1281943,142231,4.0,4.0
429,18192079,1189313,194779,3.5,3.5
430,17661670,1056084,166723,4.0,4.0
431,17661931,1214681,105675,4.5,4.5
432,18220046,1300441,144805,4.0,4.0
433,16095029,1255612,130127,4.5,4.5
434,16045335,1425280,105703,3.5,3.5
435,18189920,1002231,170207,4.5,4.5
436,17661434,1041345,167361,5.0,5.0
437,8789320,1019416,165546,4.0,4.0
438,18221279,1693428,172118,3.0,3.0
439,18220501,1645226,153803,3.5,3.5
440,18220499,1404921,165666,2.5,2.5
441,16053363,1157095,167008,4.5,4.5
442,16059785,1842417,134792,4.0,4.0
443,18219252,1121054,170207,3.5,3.5
444,17664122,1231320,148097,4.0,4.0
445,18219619,1039783,162478,4.5,4.5
446,17689581,2005418,187648,4.0,4.0
447,18206568,1805423,137825,3.5,3.5
448,17689354,1247236,102318,4.0,4.0
449,17689447,1328860,102318,4.0,4.0
450,18210209,1238449,194779,4.0,4.0
451,18210219,1032411,135102,5.0,5.0
452,18210048,1258834,187644,3.5,3.5
453,17690315,1552086,151796,3.5,3.5
454,17688976,1170383,154160,2.5,2.5
455,17690226,1537408,102318,1.5,1.5
456,16213265,1061523,141732,3.5,3.5
457,17684678,1239484,151796,3.0,3.0
458,18209748,1301153,142231,4.0,4.0
459,17689138,1289484,102318,3.5,3.5
460,18209909,1149397,152180,4.0,4.0
461,18209824,1182689,169453,3.5,3.5
462,17683896,1204342,134286,4.0,4.0
463,18207165,1234288,165546,4.0,4.0
464,18214692,1299161,142231,4.0,4.0
465,18214809,1804432,165544,2.0,2.0
466,20401363,1018215,165072,5.0,5.0
467,12164201,1266786,158326,4.5,4.5
468,18206067,1461639,165666,4.0,4.0
469,11380741,1039497,142354,4.0,4.0
470,18207934,1954257,152913,2.5,2.5
471,17689750,1772228,102318,4.0,4.0
472,18221966,1035930,173948,3.5,3.5
473,17687215,1244081,129619,4.5,4.5
474,17687462,1220138,149456,3.5,3.5
475,18221859,1745969,139666,3.5,3.5
476,18224063,1136741,151289,3.0,3.0
477,17695742,1005108,105414,5.0,5.0
478,18222092,1005729,101325,5.0,5.0
479,16190217,1164274,166969,4.5,4.5
480,18222710,1027587,142741,5.0,5.0
481,18222654,1246778,146405,3.5,3.5
482,18209226,1362185,142900,3.5,3.5
483,18208780,1238084,144447,2.0,2.0
484,18208816,1535164,110357,3.0,3.0
485,18208431,1361161,137825,4.0,4.0
486,18224254,1275673,105675,4.0,4.0
487,492056,1050777,173712,1.0,1.0
488,18224284,1219764,173359,4.0,4.0
489,17683329,1821110,148097,4.0,4.0
490,18205219,1899749,137825,4.0,4.0
491,1259955,1501281,135715,3.5,3.5
492,20427734,1064364,101268,4.0,4.0
493,18205480,1317695,188714,4.0,4.0
494,18205454,1184561,145475,3.5,3.5
495,18205002,1250771,146405,4.0,4.0
496,18196801,1188624,144965,3.5,3.5
497,12194520,1439881,142354,4.0,4.0
498,17685901,1099768,187644,3.5,3.5
499,12197913,1452106,142354,2.5,2.5
500,18204192,1026123,101236,5.0,5.0
501,18200454,1135765,105703,4.0,4.0
502,18202487,1732931,169453,3.0,3.0
503,18204777,1010911,165666,4.0,4.0
504,17652215,1217679,188463,4.0,4.0
505,18201438,1830118,178516,2.0,2.0
506,20406792,1229790,178065,4.5,4.5
507,17652076,1096286,102318,4.0,4.0
508,18199475,1294971,134175,3.5,3.5
509,20426206,1939848,170584,3.5,3.5
510,18199085,1225154,170207,3.5,3.5
511,17640105,1042333,105414,3.0,3.0
512,17639624,1244233,105414,4.0,4.0
513,18197809,1504650,144447,2.0,2.0
514,18198499,1012531,144805,3.5,3.5
515,17639615,1032245,132303,4.5,4.5
516,18197593,1618706,173359,3.0,3.0
517,18197625,1406175,102518,3.0,3.0
518,17649798,1702094,102318,3.5,3.5
519,7349017,1008051,100952,5.0,5.0
520,18197068,1947023,102518,4.0,4.0
521,18196186,1261994,137825,4.0,4.0
522,18196438,1198928,159413,4.0,4.0
523,20425684,1651735,142900,3.5,3.5
524,18197213,1268543,102518,3.5,3.5
525,18197271,1234232,139666,4.5,4.5
526,17648323,1234788,102318,3.0,3.0
527,17648340,1302418,142231,4.0,4.0
528,18194827,1226598,145475,3.5,3.5
529,16013577,1198666,147457,4.0,4.0
530,18195959,1002231,170414,4.0,4.0
531,17648209,1054739,149418,4.0,4.0
532,18185839,1982125,110357,3.0,3.0
533,20423308,1232059,166043,3.0,3.0
534,18185865,1000045,102518,3.5,3.5
535,18186253,1864834,126369,3.0,3.0
536,18185361,1229942,169453,3.5,3.5
537,18193958,1569130,151289,4.0,4.0
538,18193864,1854718,170186,3.5,3.5
539,11391795,2006627,142354,4.0,4.0
540,17645185,1244227,102318,4.5,4.5
541,18192355,1927473,137825,4.0,4.0
542,18192186,1232771,144805,3.5,3.5
543,18192195,1311625,137825,3.5,3.5
544,18194214,1043246,148097,4.0,4.0
545,18187722,1299253,144805,4.0,4.0
546,18187921,1271171,144805,3.5,3.5
547,17513034,1429226,148804,4.0,4.0
548,12249311,1024749,142354,4.0,4.0
549,19725899,1018236,167008,5.0,5.0
550,18187280,1229669,102518,4.0,4.0
551,17513625,1225431,169716,3.0,3.0
552,18201771,1188015,159413,4.0,4.0
553,18201588,1628178,102518,4.0,4.0
554,17515485,1041102,129349,3.5,3.5
555,17515634,1464081,102318,3.5,3.5
556,17515535,1462124,102318,3.5,3.5
557,17512797,1874649,178799,4.0,4.0
558,18184908,1030587,102518,5.0,5.0
559,18184586,1101612,133989,4.5,4.5
560,17515403,1026717,105702,4.0,4.0
561,3099122,1003133,153824,5.0,5.0
562,17503047,1437480,126576,4.0,4.0
563,18189095,1975357,137825,3.5,3.5
564,18188887,1216973,144805,4.0,4.0
565,18844927,1688694,137825,3.0,3.0
566,18845463,1029761,144805,5.0,5.0
567,16180996,1203868,158326,4.0,4.0
568,18730054,2025659,166262,4.0,4.0
569,16202153,1066075,148084,4.0,4.0
570,18844270,1031972,144965,5.0,5.0
571,17513460,1004348,102318,4.5,4.5
572,17513088,1002145,105414,4.0,4.0
573,18844441,1220557,102518,3.0,3.0
574,19725223,1840750,170584,4.0,4.0
575,18730941,2024397,169453,4.0,4.0
576,18730918,1329165,102518,3.5,3.5
577,13768064,1071446,183715,4.5,4.5
578,18730619,1574453,101382,1.0,1.0
579,18730411,1142199,101176,3.5,3.5
580,18730216,1122845,190839,4.0,4.0
581,18729866,1007841,102518,4.0,4.0
582,18842384,1212824,169518,2.5,2.5
583,17509022,1045474,129349,5.0,5.0
584,18845819,1023546,165783,3.5,3.5
585,18842452,1255024,151289,4.0,4.0
586,17510594,1126631,167361,3.5,3.5
587,16194831,1507830,105993,4.0,4.0
588,18846246,1862321,152913,4.0,4.0
589,18846383,1300504,170186,4.0,4.0
590,19747452,1252932,137825,2.0,2.0
591,18731241,1135223,142231,4.0,4.0
592,17514336,1078568,151796,4.0,4.0
593,11536445,1239512,154646,4.0,4.0
594,7366612,1195949,183715,4.0,4.0
595,17514050,1631783,151796,4.0,4.0
596,17508677,1045074,110406,5.0,5.0
597,17509855,1082890,108123,3.5,3.5
598,18732160,1028426,144965,5.0,5.0
599,18731834,1782000,134809,3.0,3.0
600,17508421,1044401,129943,5.0,5.0
601,17508796,1939447,151796,3.0,3.0
602,18729306,1311509,166262,3.5,3.5
603,18728532,1149675,150458,4.0,4.0
604,19743540,1018535,166574,5.0,5.0
605,19743039,1938324,101375,4.0,4.0
606,18732470,1377198,159413,3.5,3.5
607,4634790,1646270,149525,4.5,4.5
608,18732797,1354326,128611,3.5,3.5
609,15199092,2008259,188796,4.0,4.0
610,18849150,1310740,137825,3.0,3.0
611,18849107,1235014,178817,4.5,4.5
612,19748495,1891281,178516,2.5,2.5
613,17506228,1241986,162247,4.5,4.5
614,18848475,1215417,152116,1.0,1.0
615,18847938,1682882,155002,2.0,2.0
616,17463194,1098171,167361,4.0,4.0
617,15241579,1100019,148084,4.0,4.0
618,18847361,1220759,167345,4.0,4.0
619,18846899,1039140,150609,4.0,4.0
620,18835619,1298316,142741,4.0,4.0
621,18833860,1691381,194779,3.0,3.0
622,3099038,1150187,153824,2.0,2.0
623,18834525,2056143,137825,4.0,4.0
624,18848588,1357701,148124,3.5,3.5
625,18834213,1753822,130751,3.5,3.5
626,18834212,1300676,174006,4.0,4.0
627,15217613,1501291,173416,3.5,3.5
628,17501777,1890828,148097,4.0,4.0
629,18834514,1332366,102518,3.0,3.0
630,18843043,1749510,137825,4.0,4.0
631,17502058,1101014,106314,4.5,4.5
632,18850429,1476281,148124,3.0,3.0
633,15192141,1861385,147457,4.0,4.0
634,18841472,1234990,131905,2.5,2.5
635,17500980,1245072,198762,4.5,4.5
636,18851099,1718724,152116,3.0,3.0
637,18850926,1220196,102518,3.5,3.5
638,18852011,1646249,159413,4.0,4.0
639,15412105,1110897,141732,4.0,4.0
640,20777621,1269514,101170,3.5,3.5
641,12218709,1255859,142354,3.5,3.5
642,17507960,1247833,192572,4.0,4.0
643,18733884,2013168,188244,4.0,4.0
644,17494888,1552783,133171,3.5,3.5
645,18733721,1281093,102518,3.5,3.5
646,18734734,1217072,102518,4.0,4.0
647,18734697,1301584,166548,4.0,4.0
648,18738941,1030086,166673,5.0,5.0
649,18738568,1045688,102518,4.0,4.0
650,18738417,1220929,126369,4.5,4.5
651,19732450,1229942,100952,4.5,4.5
652,18737797,1045041,169453,2.0,2.0
653,18737950,1359797,102518,4.0,4.0
654,18735654,1360440,102518,4.0,4.0
655,4667300,1360815,149525,4.0,4.0
656,18735428,1232514,128611,3.5,3.5
657,7319116,1272304,170186,4.0,4.0
658,18735044,1005650,102518,4.0,4.0
659,17493282,1037867,183715,5.0,5.0
660,17500034,1001000,191622,4.0,4.0
661,17500576,1220298,192595,4.0,4.0
662,18734076,1696068,193055,1.5,1.5
663,15227426,1060895,173974,5.0,5.0
